Periodo;Turma;Manha;Noite;ADM;ADS;CIC;DES;ENGC;ANALISE_E_PROJETO_DE_SISTEMAS;BANCO_DE_DADOS_I;DESENVOLVIMENTO_DE_APLICACOES_COM_BANCO_DE_DADOS;DESENVOLVIMENTO_DE_APLICACOES_DISTRIBUIDAS;DESENVOLVIMENTO_DE_APLICACOES_MOVEIS;DESENVOLVIMENTO_DE_APLICACOES_WEB;EVOLUCAO_DO_PENSAMENTO_ADMINISTRATIVO;GESTAO_DE_SISTEMAS_DE_INFORMACAO;INTRODUCAO_A_PROGRAMACAO;PROGRAMACAO_ESTRUTURADA;PROJETO_INTEGRADOR_EM_ENGENHARIA_DA_COMPUTACAO_II;PROJETO_INTEGRADO_EM_ENGENHARIA_DA_COMPUTACAO_I;SIMULACAO_EMPRESARIAL;WEBDESIGN;Matricula;AV1;AV2;MEDIAParcial;AV3;MEDIAFinal;FALTAS;AV3Bin
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;350253b1ba89e249a9175ff7e69bd76e;10.0;5.0;7.5;0.0;7.5;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6fa08e2394e1fcabe1e1d44a91a28a3a;5.5;3.0;4.2;7.3;6.4;4;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;d128197c843165e81c93565572bf48ab;8.0;7.0;7.5;0.0;7.5;1;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;94ee533bf8a33613f4af8c0e84af1b55;9.0;10.0;9.5;0.0;9.5;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7fe09885e9c230bfd96a629d4c830717;4.0;6.0;5.0;8.4;7.2;2;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;200e39e4d8a3687f991fb71be52897bb;8.0;9.0;8.5;0.0;8.5;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;a426c850b835400cccda66c6c8726c64;0.0;6.0;3.0;6.3;6.2;5;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1870698a86155d716e5d5594c7ce2a4c;8.3;8.0;8.2;0.0;8.2;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;c855478d8597c37124f7b177df9e3512;5.5;0.0;2.8;6.2;5.8;2;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;27e2be5c6133393ca942f2f96b77bdcb;0.0;0.0;0.0;0.0;0.0;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;f10c0ee0d83102e8f9cb0d37a66e1063;6.0;8.0;7.0;0.0;7.0;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;49c6d5d6326bc54fea39ac069774becb;5.0;5.0;5.0;7.3;6.2;1;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;e948b47003300f5474b504fe1cca4801;6.5;7.5;7.0;0.0;7.0;1;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;ca32a7a14e60839152f0e6160b146b36;9.0;6.0;7.5;0.0;7.5;3;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;435d73cfab849bfcdcd7d41bd3265895;0.0;5.0;2.5;0.0;2.5;4;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;506f385673fce95cf6b613aae2e34186;7.0;8.0;7.5;0.0;7.5;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7a5a31a85a3e0b7adb54f9e682e3525a;7.3;4.5;5.9;0.0;5.9;5;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;c428335244e15b7edb437384894ae4c7;4.0;0.0;2.0;0.0;2.0;7;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6ae94181924de27fa2dc62b1348a609f;7.5;2.0;4.8;8.5;8.0;4;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;942a0a52693ea6381cb449a665acc3b4;9.0;5.5;7.2;0.0;7.2;1;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;d7bcfed7825063e7075cd8170d4fc16e;9.0;8.0;8.5;0.0;8.5;1;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;599ea2c1e49b17035b758699503f2033;1.5;1.0;1.2;0.0;1.2;2;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;d421b015da4e5040719f825ff963c149;3.5;5.0;4.2;5.3;5.2;0;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;71643f2fc3ea5ef841554967d51029a7;6.5;6.0;6.2;8.5;7.5;2;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;c53204b5a7adaf654303c7e7216bda66;0.0;0.0;0.0;0.0;0.0;3;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;06f32c151bc647c7582e61daf59e0f40;5.3;6.0;5.6;6.4;6.2;0;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;da39c841e3d3fe165369e4dfb41989fa;8.3;7.0;7.6;0.0;7.6;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;a8c56e8ba44312fdfd9907c10b3bcc7f;9.3;7.0;8.2;0.0;8.2;0;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;bb0ece95ea7a876e05235049e71e25de;5.0;8.0;6.5;8.4;8.2;1;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;97e175e64be09a4ab0e5ca6d89efa530;6.3;5.0;5.6;7.0;6.6;0;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;41f05428c34ee81fc5267487b47b582f;6.3;2.0;4.2;7.7;7.0;1;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0fb50f4d0cbd99048c6984bd7307bf0f;8.0;4.0;6.0;7.2;7.6;3;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;a296c725abb54f8cc3d01b06475997fd;7.0;8.0;7.5;0.0;7.5;1;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15d9e1e78cde2f92a29cd9811dd90c7a;5.5;4.0;4.8;7.5;6.5;2;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8cc33c3ebbf39aa6af1ac57b2e0ddecc;8.0;7.0;7.5;0.0;7.5;1;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0c43133c3a96d1e45f0427a461b3ed8c;7.5;8.0;7.8;0.0;7.8;3;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;dca332419e8904c4d2866b1748b620c1;8.5;8.0;8.2;0.0;8.2;3;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;ae038b7f058c8686f659bd449e5494cb;7.0;8.0;7.5;0.0;7.5;3;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;f5b571e9ccd1e797436229ddb7682a41;8.0;1.0;4.5;8.7;8.4;1;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6833de72ec1cded8fb463fc42865ec26;8.8;5.2;7.0;6.7;7.8;2;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5b326044aba59b5105df564a63f7d267;8.8;6.0;7.4;0.0;7.4;2;0.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1c7e13975bf56eb2159f91a2bd691203;5.0;7.0;6.0;4.5;6.0;0;1.0
2019-01;826-2019-01;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;a0ac89ae66d643a37826a2141f7aa2ba;8.5;7.0;7.8;0.0;7.8;0;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2cc8f101d45e8c4aedf03a4c76c21b08;6.5;8.5;7.5;0.0;7.5;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;38442bd499488f71311c4da0625cc1c7;3.5;6.8;5.2;8.0;7.4;0;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8bf850ce5744f2a5dc982ac58eb0997f;8.0;7.6;7.8;0.0;7.8;0;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;c078ccc7c87351ba83876f724cbe35b1;9.0;6.0;7.5;0.0;7.5;4;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13c3f1632cfcdaf4016612a452a1811f;4.0;3.2;3.6;3.5;3.7;2;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0da344b0d25e9f505e1f02f815be1432;1.0;6.8;3.9;6.0;6.4;4;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;340658f896119ce16e7866cc3d98f9a9;8.5;7.6;8.0;0.0;8.0;0;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;73758ef1035f0a1a5c7e34076bd2b8f3;4.0;6.0;5.0;8.0;7.0;1;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;d128197c843165e81c93565572bf48ab;5.0;9.0;7.0;0.0;7.0;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7fe09885e9c230bfd96a629d4c830717;7.5;7.6;7.6;0.0;7.6;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;200e39e4d8a3687f991fb71be52897bb;10.0;8.4;9.2;0.0;9.2;0;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;a426c850b835400cccda66c6c8726c64;0.0;0.0;0.0;0.0;0.0;1;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9ba07b18ed079e3381edfcd419dad19f;0.0;0.0;0.0;0.0;0.0;0;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1870698a86155d716e5d5594c7ce2a4c;7.5;6.8;7.2;0.0;7.2;0;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7fccf0b11f84860631594390919138fc;7.0;7.2;7.1;0.0;7.1;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7b61681c0789c10310f7d9462b0f2de5;5.0;6.8;5.9;7.5;7.2;3;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;ae347a22a6a4612a523376f1ca986c6b;7.5;8.4;8.0;0.0;8.0;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;d94d6370f83b11594f89a20b61b0540d;9.0;8.4;8.7;0.0;8.7;1;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;613e20227b923c9e4720fb4029ec0077;6.0;6.8;6.4;9.5;8.2;1;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;49c6d5d6326bc54fea39ac069774becb;4.5;6.8;5.6;7.2;7.0;1;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;e948b47003300f5474b504fe1cca4801;6.5;7.5;7.0;0.0;7.0;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6792d1b2aeb470051c1f541957cb8a04;8.5;5.6;7.0;0.0;7.0;1;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;506f385673fce95cf6b613aae2e34186;9.0;6.8;7.9;0.0;7.9;1;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7a5a31a85a3e0b7adb54f9e682e3525a;3.0;2.4;2.7;0.0;2.7;4;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;fb1be9c82ae91744f6f0e3b523d67b9a;10.0;8.4;9.2;0.0;9.2;1;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;103600f46942946a2032ed6f6b0a5e7d;4.0;0.0;2.0;0.0;2.0;3;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;c428335244e15b7edb437384894ae4c7;3.0;0.0;1.5;0.0;1.5;6;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;64c388277dc2fe64cc2df362a0c00664;5.0;6.8;5.9;7.2;7.0;1;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;942a0a52693ea6381cb449a665acc3b4;4.5;7.0;5.8;7.0;7.0;3;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4b356b64b103f410a1824d3ee1dce49f;10.0;8.4;9.2;0.0;9.2;4;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;599ea2c1e49b17035b758699503f2033;3.0;6.0;4.5;6.0;6.0;3;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;d421b015da4e5040719f825ff963c149;2.5;3.6;3.0;3.5;3.6;0;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;cbedc6eb797e3aa033c8acb71a33b3e7;3.5;5.6;4.6;5.0;5.3;1;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;bac8fdab936512c4701557255ba9f1d9;9.5;6.8;8.2;0.0;8.2;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;bb0ece95ea7a876e05235049e71e25de;3.0;5.6;4.3;0.0;4.3;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;97e175e64be09a4ab0e5ca6d89efa530;5.0;6.8;5.9;8.0;7.4;0;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;41f05428c34ee81fc5267487b47b582f;2.5;6.8;4.6;5.0;5.9;1;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;ba747a6a7e5e36b3f9fbd90c5a037418;8.0;6.0;7.0;4.0;7.0;1;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5fa73476e0dadf0927dd3623c7a3c172;10.0;8.0;9.0;0.0;9.0;2;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15d9e1e78cde2f92a29cd9811dd90c7a;6.5;4.0;5.2;7.5;7.0;2;1.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;fac0aca87b0d5b591bffa53d1b5a8542;9.0;6.8;7.9;0.0;7.9;3;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8cc33c3ebbf39aa6af1ac57b2e0ddecc;8.0;6.8;7.4;0.0;7.4;1;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0c43133c3a96d1e45f0427a461b3ed8c;8.0;8.0;8.0;0.0;8.0;3;0.0
2019-01;827-2019-01;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5b326044aba59b5105df564a63f7d267;4.0;2.4;3.2;8.0;6.0;0;1.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;e6a11e4cef5a1e3b44f8e660c3cde206;2.0;1.5;1.8;2.0;2.0;3;1.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;363566b39d1c36e47e554bdfc3de76d3;3.5;9.0;6.2;5.0;7.0;3;1.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;b371b31236987e2f5de04ecec4ecee9d;7.0;8.0;7.5;0.0;7.5;0;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;efd25df0335bd95208219258406ed2d7;4.5;9.5;7.0;0.0;7.0;1;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;e3d64923d532b330d2147283903d80a5;6.0;8.0;7.0;0.0;7.0;1;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;167e66099aa414229f0f59c2d79ab356;0.0;0.0;0.0;0.0;0.0;3;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;955834635dff9e2e5ef0a4a688bfcf14;4.0;2.0;3.0;0.0;3.0;2;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;a57281213dab9ce67042155fd529ceba;7.0;10.0;8.5;0.0;8.5;0;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7427851831bf40e986c635ca706b2411;5.0;9.0;7.0;0.0;7.0;4;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0f2ba449af782d42c33c847de81866a5;10.0;10.0;10.0;0.0;10.0;2;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9c71657eaf4586fe72cb52b1e38ed78c;0.0;0.0;0.0;0.0;0.0;4;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6d809d636c38a934ab9284600af16f48;5.0;9.0;7.0;0.0;7.0;0;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1de53004d7b96b0365ce4d7795b400a8;7.5;8.5;8.0;6.0;8.0;1;1.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;cac28f92cc9a9e71477109c00af056a2;8.5;6.0;7.2;0.0;7.2;2;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7209a78bcdf907947d5b6705deb00828;6.0;8.0;7.0;0.0;7.0;0;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;a39bac0ad1015dba934afb06ad0a2f25;7.0;8.0;7.5;0.0;7.5;0;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26726cca83f84b93524034404d13c7bb;6.5;7.5;7.0;0.0;7.0;2;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;d677a311cc9cb12ec57f9196593c9ac1;8.5;3.5;6.0;7.0;7.8;3;1.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;839e25837eb8014ceb4e422af2a479ab;3.0;5.0;4.0;1.0;4.0;0;1.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;417e6f5b12620f6103a6b5342b14aff6;5.5;8.5;7.0;0.0;7.0;2;0.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0e0483405d81bae432c9c70bf32b007a;7.0;10.0;8.5;8.0;9.0;0;1.0
2019-01;137-2019-01;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;ade479e347b6c4868de2007c222fde93;7.5;8.0;7.8;0.0;7.8;1;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;859e48852400955291f68562a81b644f;5.5;4.5;5.0;3.0;5.0;5;1.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;c0da7e7e9d9c474dd286fdc9e67ad3f2;3.5;10.0;6.8;8.0;9.0;0;1.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;956e1b04027100ab2cd2a8082536edd4;5.0;9.0;7.0;0.0;7.0;3;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;79bfa5601c3fadb3fde3013c346328a8;0.0;0.0;0.0;0.0;0.0;11;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;43d42e67055dd0bf9c18cd87334c03e9;0.0;0.0;0.0;0.0;0.0;1;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;ceab063767dfc4375dc5966b5279f578;9.0;9.0;9.0;0.0;9.0;3;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21a2c0d4f19be92959cdce9c83b68118;6.0;9.0;7.5;0.0;7.5;2;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8447690182db9733dee4229f70f7882b;3.0;5.5;4.2;6.0;5.8;11;1.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;42afb23ac28d8a8ec9413384a18333a3;0.0;0.0;0.0;0.0;0.0;1;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4e379867dd4dbe70e9479442b60167c5;0.0;0.0;0.0;0.0;0.0;13;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;fc5856f6b791472a24b5da55aac719b4;8.5;6.5;7.5;0.0;7.5;4;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;58877ebb00112cc871464b0134ff0220;10.0;4.0;7.0;0.0;7.0;5;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9380c9c760ec98199ab05c0b89b661e2;8.5;9.0;8.8;0.0;8.8;4;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9b9c1f13458f8a38fd95c10c78e92418;8.5;5.5;7.0;10.0;9.2;4;1.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11ccf18c6dbbe64b75f79dc19f3c7290;0.0;0.0;0.0;0.0;0.0;12;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;602c45fa8c94335a3f2d815a3828cb00;5.0;9.0;7.0;0.0;7.0;0;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;87d1b595fc7b8425c9f5903d027f2eb9;7.0;10.0;8.5;0.0;8.5;5;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6efd524eb82dce6ebdc8186ecac9204c;6.0;0.0;3.0;0.0;3.0;5;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;477f4d9e372f887f6f1613da8be5a566;7.5;10.0;8.8;0.0;8.8;3;0.0
2019-01;153-2019-01;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0154510fd7d5c078016af8e665600e24;0.0;0.0;0.0;0.0;0.0;12;0.0
2019-01;136-2019-01;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;76e11882c33f27081a917b2b4533b8d9;10.0;9.0;9.5;0.0;9.5;0;0.0
2019-01;136-2019-01;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;76ba85e4d649e217884da368e947b98b;0.0;0.0;0.0;0.0;0.0;3;0.0
2019-01;136-2019-01;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0f73d4d4b4deb0a49ae00f6fe8fcd064;8.5;8.0;8.2;0.0;8.2;2;0.0
2019-01;136-2019-01;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;f157d5ca69f128caeb670d1d3a221be7;0.0;0.0;0.0;0.0;0.0;8;0.0
